laptop_id,brand,model,old_price,current_price,discount_rate_percent,operational_system,graphics_type,integrated_graphics,gpu,cpu_brand,cpu_model,cpu_frequency,ram,memory_type,hdd_capacity,ssd_capacity,display_diagonal,resolution,video_standard,weight,gpu_brand,cpu_gpu_combination
171339,Lenovo,V15 G3 IAP,,,,DOS,Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7,Intel,Intel + Intel
171330,Lenovo,V15 G3 IAP,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7,Intel,Intel + Intel
171336,Lenovo,Legion 5 17ACH6,,,,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.9,NVIDIA,AMD + NVIDIA
171318,Lenovo,V15 G3 IAP,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.7,Intel,Intel + Intel
171326,Lenovo,IdeaPad Slim 3 15IAN8,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.55,Intel,Intel + Intel
171324,Lenovo,IdeaPad Slim 3 15IAN8,207900.0,199990.0,3.8,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.55,Intel,Intel + Intel
171325,Lenovo,IdeaPad Slim 3 15AMN8,,,,DOS,Integrated,AMD Radeon 610M,No,AMD,Ryzen 5,2.8,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.62,Intel,AMD + Intel
171323,Lenovo,IdeaPad Slim 3 15AMN8,,,,DOS,Integrated,AMD Radeon 610M,No,AMD,Ryzen 5,2.8,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.62,Intel,AMD + Intel
171334,Lenovo,IdeaPad Slim 3 16IRU8,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,16.0,1920 x 1200,WUXGA,1.37,Intel,Intel + Intel
171329,Lenovo,IdeaPad Slim 3 16IRU8,244990.0,230200.0,6.04,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,,1.2,8,SSD,0.0,256.0,16.0,1920 x 1200,WUXGA,1.74,Intel,Intel + Intel
171319,Lenovo,IdeaPad Slim 3 14AMN8,,,,DOS,Integrated,AMD Radeon 610M,No,AMD,Athlon Gold,2.4,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.37,Intel,AMD + Intel
171320,Lenovo,IdeaPad Slim 3 14AMN8,,,,DOS,Integrated,AMD Radeon 610M,No,AMD,Ryzen 3,2.4,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.37,Intel,AMD + Intel
171332,Lenovo,IdeaPad Slim 3 14AMN8,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon 610M,No,AMD,Ryzen 5,2.8,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.37,Intel,AMD + Intel
171335,Lenovo,IdeaPad 3 15IAU7,,,,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
171321,Lenovo,IdeaPad 3 15ITL6,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Pentium,2.0,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
171316,Lenovo,IdeaPad 3 15ITL6,149990.0,140900.0,6.06,DOS,Integrated,Intel UHD Graphics,No,Intel,Celeron,1.8,4,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
171317,Lenovo,IdeaPad 1 15IGL7,,,,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,8,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,1.5,Intel,Intel + Intel
156689+K2111N0240363,MSI,Katana GF66 11UE (9S7-158112-228),659900.0,539990.0,18.17,DOS,Both,Intel UHD Graphics,GeForce RTX 3060,Intel,Core i5,2.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3,NVIDIA,Intel + NVIDIA
158465+NHQELER0081361373E3400,Acer,Nitro 5 AN515-57 (NH.QELER.008),509990.0,429990.0,15.69,DOS,Both,Intel UHD Graphics,GeForce RTX 3050,Intel,Core i5,2.7,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
158068+SPF31NWLZ,Lenovo,Ideapad 3 (81WQ005ARK),179900.0,129990.0,27.74,DOS,Integrated,Intel UHD Graphics 600,No,Intel,Celeron,1.1,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
170905,ASUS,ROG Zephyrus M16 GU604VI,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i9,2.6,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.1,NVIDIA,Intel + NVIDIA
170460,Gigabyte,G5 KF-E3KZ313SD,539990.0,515990.0,4.44,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.9,NVIDIA,Intel + NVIDIA
170907,ASUS,"Zenbook Pro 14 Duo UX8402VU, OLED",1199990.0,1159990.0,3.33,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4050,Intel,Core i7,2.4,16,SSD,0.0,1024.0,14.5,2880 x 1800,WQ+,1.7,NVIDIA,Intel + NVIDIA
170591,Acer,Aspire 3 A315-56,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
170367,ASUS,"ProArt Studiobook 16 H7604JV, OLED",,,,Windows 11 Pro (x64),Both,Intel UHD Graphics,GeForce RTX 4060,Intel,Core i9,2.2,32,SSD,0.0,2048.0,16.0,3200 x 2000,Other,2.4,NVIDIA,Intel + NVIDIA
170580,HP,Omen 17-ck1007ci,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3080 Ti,Intel,Core i7,2.3,32,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,2.8,NVIDIA,Intel + NVIDIA
170557,HP,ENVY 17-cr0001ci,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 2050,Intel,Core i7,1.7,16,SSD,0.0,1024.0,17.3,3840 x 2160,Ultra HD 4K,2.5,NVIDIA,Intel + NVIDIA
164317+NHQG2ER003233047793400,Acer,Nitro 5 AN517-55 (NH.QG2ER.003),679900.0,584990.0,13.96,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i5,2.5,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,3.0,NVIDIA,Intel + NVIDIA
170369,ASUS,TUF Gaming A15 FA507NU,579990.0,549990.0,5.17,DOS,Both,AMD Radeon 680M,GeForce RTX 4050,AMD,Ryzen 7,3.2,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.2,NVIDIA,AMD + NVIDIA
170560,HP,Victus 15-fb0022ci,499990.0,429900.0,14.02,Windows 11 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.3,NVIDIA,AMD + NVIDIA
170554,HP,ENVY x360 15-ew0006ci,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 2050,Intel,Core i7,1.7,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,1.7,NVIDIA,Intel + NVIDIA
170583,HP,15s-eq3077ci,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
170584,HP,15s-eq3074ci,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
170555,HP,ENVY x360 15-ey0006ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.0,16,SSD,0.0,1024.0,15.6,1920 x 1080,Full HD,1.7,Intel,AMD + Intel
170552,HP,ENVY x360 15-ey0010ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7,Intel,AMD + Intel
170556,HP,ENVY x360 15-ey0007ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.7,Intel,AMD + Intel
170547,HP,"Spectre x360 16-f1013ci, OLED",999990.0,979990.0,2.0,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,Intel Arc A370M,Intel,Core i7,2.1,16,SSD,0.0,1024.0,16.0,3840 x 2400,Ultra HD+,2.0,Intel,Intel + Intel
170546,HP,Spectre x360 16-f1009ci,869990.0,817700.0,6.01,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.3,16,SSD,0.0,512.0,16.0,3072 x 1920,Other,2.0,Intel,Intel + Intel
170549,HP,Spectre x360 16-f1017ci,839990.0,799990.0,4.76,Windows 11 Home (x64) SL,Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.3,16,SSD,0.0,512.0,16.0,3072 x 1920,Other,2.0,Intel,Intel + Intel
170548,HP,Spectre x360 16-f1015ci,839990.0,799990.0,4.76,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,3072 x 1920,Other,2.0,Intel,Intel + Intel
170365,ASUS,"Vivobook Pro 16 K6602VU, OLED",749990.0,699990.0,6.67,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 4050,Intel,Core i5,2.6,16,SSD,0.0,512.0,16.0,3200 x 2000,Other,1.9,NVIDIA,Intel + NVIDIA
170368,ASUS,ROG Strix G17 G713PV,,,,Windows 11 Home (x64),Both,AMD Radeon 610M,GeForce RTX 4060,AMD,Ryzen 9,2.5,16,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,2.8,NVIDIA,AMD + NVIDIA
170581,HP,Victus 15-fa0035ci,499990.0,479990.0,4.0,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
170578,HP,Pavilion x360 Convertible 15-er1004ci,329990.0,309990.0,6.06,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.8,Intel,Intel + Intel
170587,HP,15s-fq5043ci,229990.0,199900.0,13.08,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
170575,HP,Pavilion x360 Convertible 15-er1006ci,349990.0,328900.0,6.03,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8,Intel,Intel + Intel
170553,HP,"ENVY 16-h0012ci, OLED",,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,32,SSD,0.0,1024.0,16.0,3840 x 2400,Ultra HD+,2.3,NVIDIA,Intel + NVIDIA
170576,HP,Pavilion x360 Convertible 15-er1017ci,,,,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8,Intel,Intel + Intel
170551,HP,ENVY 16-h0007ci,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i9,2.5,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.3,NVIDIA,Intel + NVIDIA
170550,HP,ENVY 16-h0005ci,939990.0,883500.0,6.01,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3060,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.3,NVIDIA,Intel + NVIDIA
170579,HP,Pavilion 15-eh2064ci,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.0,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
170573,HP,"Pavilion Plus 14-eh0000ci, OLED",699990.0,669990.0,4.29,Windows 11 Home (x64) SL,Both,Intel Iris Xe Graphics,GeForce RTX 2050,Intel,Core i7,1.7,16,SSD,0.0,512.0,14.0,2880 x 1800,WQ+,1.3,NVIDIA,Intel + NVIDIA
170586,HP,Victus 15-fa0029ci,589990.0,554500.0,6.02,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i7,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
170585,HP,Victus 15-fa0027ci,599990.0,563900.0,6.02,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
170582,HP,Victus 15-fa0044ci,489990.0,459990.0,6.12,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
170562,HP,Victus 16-e1052ci,529990.0,499990.0,5.66,Windows 11 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
170563,HP,Victus 16-e1051ci,529990.0,499990.0,5.66,Windows 11 Home (x64),Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
170588,HP,Victus 16-e1048ci,549990.0,516900.0,6.02,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 7,3.2,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.3,NVIDIA,AMD + NVIDIA
170373,ASUS,ROG Strix G16 G614JI,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4070,Intel,Core i9,2.2,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.4,NVIDIA,Intel + NVIDIA
170375,ASUS,ROG Strix SCAR 17 G733PZ,,,,DOS,Both,AMD Radeon 610M,GeForce RTX 4080,AMD,Ryzen 9,2.5,32,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,2.9,NVIDIA,AMD + NVIDIA
170372,ASUS,Vivobook S 16X M5602QA,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,16.0,2560 x 1600,WQXGA,1.8,Intel,AMD + Intel
170371,ASUS,X515EA,,,,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,2.4,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.69,Intel,Intel + Intel
170374,ASUS,ROG Strix SCAR 16,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 4080,Intel,Core i9,2.2,32,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.5,NVIDIA,Intel + NVIDIA
169505,Lenovo,IdeaPad 3 15IML05 (81WB00VBRK,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,2.1,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
169507,Lenovo,IdeaPad 3 15IIL05 (81WE005WRK,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1366 x 768,HD,1.6,Intel,Intel + Intel
155458+NXEG8ER00H121113F23400,Acer,Extensa EX215-52 (NX.EG8ER.00H),272900.0,239990.0,12.06,Windows 10 Pro (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,4,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.7,Intel,Intel + Intel
145492+SPF23Z072,Lenovo,Ideapad S145 (81VD001DRK),209900.0,169990.0,19.01,DOS,Both,Intel HD Graphics 620,GeForce MX110,Intel,Core i3,2.3,4,HDD,1024.0,0.0,15.6,1366 x 768,HD,1.7,NVIDIA,Intel + NVIDIA
157215+M8NRKD005416321,ASUS,ROG Zephyrus GA401QE (90NR05R5-M04260),769900.0,679990.0,11.68,Windows 10 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 7,2.8,16,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.7,NVIDIA,AMD + NVIDIA
169875,ASUS,TUF Gaming F17 FX707ZC4,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.6,NVIDIA,Intel + NVIDIA
169969,HP,15s-fq5040ci,259990.0,239900.0,7.73,Windows 11 Home (x64) SL,Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
169968,HP,15-eh2043ci,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.0,Intel,AMD + Intel
169964,HP,14s-dq5008ci,273990.0,257500.0,6.02,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.2,8,SSD,0.0,256.0,14.0,1920 x 1080,Full HD,1.3,Intel,Intel + Intel
169966,HP,15s-eq3075ci,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,8,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
169967,HP,15s-fq3002ci,169990.0,159990.0,5.88,DOS,Integrated,Intel UHD Graphics,No,Intel,Celeron,1.1,4,SSD,0.0,256.0,15.6,1920 x 1080,Full HD,1.5,Intel,Intel + Intel
169965,HP,15s-eq3079ci,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.3,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
169876,ASUS,TUF Gaming F15 FX507ZC4,419990.0,399990.0,4.76,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.1,NVIDIA,Intel + NVIDIA
169865,ASUS,ROG Flow X16 GV601VV,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4060,Intel,Core i9,2.6,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.0,NVIDIA,Intel + NVIDIA
169879,HP,Victus 16-e0132ur,,,,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169880,HP,Victus 16-e0139ur,599990.0,479900.0,20.02,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169888,HP,Victus 16-e0044ur,619990.0,489990.0,20.97,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169891,HP,Victus 16-e0126ur,499990.0,379990.0,24.0,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.3,NVIDIA,AMD + NVIDIA
169889,HP,Victus 16-e0090ur,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169890,HP,Victus 16-e0111ur,619990.0,489990.0,20.97,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3060,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,16.1,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169749,Lenovo,Legion 5 15ITH6,,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050 Ti,Intel,Core i7,2.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4,NVIDIA,Intel + NVIDIA
169861,HP,Pavilion Gaming 17-cd2081ur,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050 Ti,Intel,Core i5,3.1,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.8,NVIDIA,Intel + NVIDIA
169887,HP,Pavilion 14-ec0002ur,329990.0,319900.0,3.06,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce MX450,AMD,Ryzen 5,2.1,8,SSD,0.0,512.0,14.0,1920 x 1080,Full HD,1.4,NVIDIA,AMD + NVIDIA
169878,HP,17-cp0101ur,229990.0,209990.0,8.7,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1,Intel,AMD + Intel
169877,HP,17-cp0081ur,,,,DOS,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.6,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1,Intel,AMD + Intel
169750,Lenovo,Legion 5 Pro 16ACH6,,,,DOS,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 7,3.2,16,SSD,0.0,512.0,16.0,2560 x 1600,WQXGA,2.5,NVIDIA,AMD + NVIDIA
169748,Lenovo,Legion 5 15ACH6,,,,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050 Ti,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169747,Lenovo,Legion 5 15ACH6,,,,Windows 11 Home (x64) SL,Both,AMD Radeon Graphics,GeForce RTX 3050,AMD,Ryzen 5,3.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,2.4,NVIDIA,AMD + NVIDIA
169744,Lenovo,IdeaPad L3 15ITL6,,,,DOS,Integrated,Intel UHD Graphics,No,Intel,Core i3,3.0,8,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.8,Intel,Intel + Intel
169746,Lenovo,IdeaPad 3 15ALC6,259990.0,249990.0,3.85,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,2.1,8,HDD,1024.0,0.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
169745,Lenovo,IdeaPad 3 15ABA7,,,,Windows 11 Home (x64) SL,Integrated,AMD Radeon Graphics,No,AMD,Ryzen 3,2.7,4,SSD,0.0,128.0,15.6,1920 x 1080,Full HD,1.6,Intel,AMD + Intel
169663,ASUS,ROG Strix G713PI,,,,Windows 11 Home (x64),Both,AMD Radeon 610M,GeForce RTX 4070,AMD,Ryzen 9,2.5,32,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,2.7,NVIDIA,AMD + NVIDIA
169665,ASUS,ROG Strix SCAR 17 G733PZ,,,,Windows 11 Pro (x64),Both,AMD Radeon 610M,GeForce RTX 4080,AMD,Ryzen 9,2.5,32,SSD,0.0,1024.0,17.3,2560 x 1440,QHD,3.0,NVIDIA,AMD + NVIDIA
169661,ASUS,"Vivobook S 15 K5504VA, OLED",599990.0,589990.0,1.67,Windows 11 Home (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,2.4,16,SSD,0.0,1024.0,15.6,2880 x 1620,Other,1.7,Intel,Intel + Intel
169668,ASUS,ROG Zephyrus G16 GU603ZI,,,,Windows 11 Home (x64),Both,Intel Iris Xe Graphics,GeForce RTX 4070,Intel,Core i7,2.3,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,2.0,NVIDIA,Intel + NVIDIA
169579,ASUS,ExpertBook B1 B1500CBA,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i7,1.7,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
169476,ASUS,Vivobook Pro 16 K6602VU,,,,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,16.0,1920 x 1200,WUXGA,1.9,NVIDIA,Intel + NVIDIA
169465,ASUS,Vivobook 17 X1702ZA,,,,Windows 11 Home (x64),Integrated,Intel UHD Graphics,No,Intel,Core i3,1.5,8,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.1,Intel,Intel + Intel
169468,ASUS,Vivobook S 14 Flip TN3402QA,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 5,3.3,8,SSD,0.0,512.0,14.0,1920 x 1200,WUXGA,1.6,Intel,AMD + Intel
169524,DELL,Vostro 3520,,,,Windows 11 Pro (x64),Integrated,Intel Iris Xe Graphics,No,Intel,Core i5,1.3,16,SSD,0.0,512.0,15.6,1920 x 1080,Full HD,1.6,Intel,Intel + Intel
169474,ASUS,"Vivobook Pro 15 K6502ZC, OLED",559990.0,529990.0,5.36,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,2880 x 1620,Other,1.8,NVIDIA,Intel + NVIDIA
169478,ASUS,"Vivobook S 15 M3502QA, OLED",,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,2.8,16,SSD,0.0,1024.0,15.6,2880 x 1620,Other,1.8,Intel,AMD + Intel
169475,ASUS,"Vivobook Pro 15 K6502ZC, OLED",559990.0,529990.0,5.36,DOS,Both,Intel Iris Xe Graphics,GeForce RTX 3050,Intel,Core i5,2.5,16,SSD,0.0,512.0,15.6,2880 x 1620,Other,1.8,NVIDIA,Intel + NVIDIA
169471,ASUS,Vivobook S 16X M5602QA,,,,Windows 11 Home (x64),Integrated,AMD Radeon Graphics,No,AMD,Ryzen 7,3.2,16,SSD,0.0,1024.0,16.0,2560 x 1600,WQXGA,1.8,Intel,AMD + Intel
162293+N7NRCX06Z643293,ASUS,TUF Gaming F17 FX706HE (90NR0713-M00990),,,,DOS,Both,Intel UHD Graphics,GeForce RTX 3050 Ti,Intel,Core i5,2.7,16,SSD,0.0,512.0,17.3,1920 x 1080,Full HD,2.5,NVIDIA,Intel + NVIDIA
